         5.2           4       12.72           2
       5.208           4       6.428           2
       5.217           4       8.936           2
       5.225           4       12.06           2
       5.233           4       1.382           2
       5.242           4       10.91           2
        5.25           4       1.134           2
       5.258           4       4.917           2
       5.267           4       6.302           2
       5.275           4      0.5586           2
       5.283           4       7.003           2
       5.292           4     0.02713           2
         5.3           4       5.638           2
       5.308           4      0.1887           2
       5.317           4       6.641           2
       5.325           4       1.907           2
       5.333           4       5.839           2
       5.342           4       11.26           2
        5.35           4       0.522           2
       5.358           4        22.1           2
       5.367           4       3.138           2
       5.375           4       19.99           2
       5.383           4       12.78           2
       5.392           4       10.71           2
         5.4           4       19.31           2
       5.408           4       2.635           2
       5.417           4       22.57           2
       5.425           4      0.2549           2
       5.433           4       20.89           2
       5.442           4       9.255           2
        5.45           4       9.351           2
       5.458           4       25.36           2
       5.467           4      0.1053           2
       5.475           4       32.13           2
       5.483           4       6.767           2
       5.492           4       27.19           2
         5.5           4       29.59           2
       5.508           4       13.13           2
       5.517           4       60.14           2
       5.525           4      0.7679           2
       5.533           4       67.22           2
       5.542           4       4.201           2
        5.55           4       37.44           2
       5.558           4       16.47           2
       5.567           4       4.826           2
       5.575           4       16.93           2
       5.583           4       2.462           2
       5.592           4        5.63           2
         5.6           4       11.55           2
       5.608           4       0.422           2
       5.617           4       13.05           2
       5.625           4     0.03422           2
       5.633           4       11.65           2
       5.642           4      0.2113           2
        5.65           4       11.27           2
       5.658           4     0.05881           2
       5.667           4       10.93           2
       5.675           4      0.8184           2
       5.683           4       6.786           2
       5.692           4       3.713           2
         5.7           4       1.851           2
       5.708           4        2.57           2
       5.717           4      0.7346           2
       5.725           4      0.2862           2
       5.733           4       2.134           2
       5.742           4     0.04131           2
        5.75           4       3.012           2
       5.758           4     0.01451           2
       5.767           4       2.223           2
       5.775           4      0.2366           2
       5.783           4       2.864           2
       5.792           4       0.285           2
         5.8           4       1.983           2
       5.808           4     0.01771           2
       5.817           4      0.1024           2
       5.825           4      0.2843           2
       5.833           4     0.03125           2
       5.842           4      0.9851           2
        5.85           4       1.557           2
       5.858           4     0.02324           2
       5.867           4       1.125           2
       5.875           4       3.876           2
       5.883           4        3.11           2
       5.892           4       1.535           2
         5.9           4       18.04           2
       5.908           4       3.647           2
       5.917           4       10.16           2
       5.925           4        9.51           2
       5.933           4      0.9116           2
       5.942           4       2.667           2
        5.95           4      0.5054           2
       5.958           4       1.206           2
       5.967           4      0.4045           2
       5.975           4       2.677           2
       5.983           4       1.144           2
       5.992           4      0.4395           2
           6           4       5.088           2
       6.008           4       3.741           2
       6.017           4      0.1852           2
       6.025           4       9.053           2
       6.033           4       4.945           2
       6.042           4       3.516           2
        6.05           4       3.768           2
       6.058           4       4.142           2
       6.067           4   0.0006979           2
